base_code,utility_name,dead_end_family_id,dead_end_label,dead_end_name,dead_end_last_startdate,dead_end_sector,dead_end_servicetype,candidate_family_id,candidate_label,candidate_name,candidate_startdate,candidate_sector,candidate_servicetype,date_gap_years,sector_match,servicetype_match,match_strength,confirmed,notes
GS-2,Southern California Edison Co,539fb62dec4f024bc1dbfdb1,56b920015457a3642c48d235,"Time of Use, General Service, Demand Metered, Critical Peak Option: TOU-GS-2 CPP, Three Phase (2kV - 50kV)",2016-01-01 07:00:00+00:00,Commercial,,5bc7ba425457a3b5483b43ed,5bc7ba425457a3b5483b43ed,"TOU-GS-2, Option A",2018-10-01 06:00:00+00:00,Commercial,Bundled,2.75,True,False,weak,,
GS-2,Southern California Edison Co,539fb62dec4f024bc1dbfdb1,56b920015457a3642c48d235,"Time of Use, General Service, Demand Metered, Critical Peak Option: TOU-GS-2 CPP, Three Phase (2kV - 50kV)",2016-01-01 07:00:00+00:00,Commercial,,5bc7bc025457a32d493b43ed,5bc7bc025457a32d493b43ed,"TOU-GS-2, Option B",2018-10-01 06:00:00+00:00,Commercial,Bundled,2.75,True,False,weak,,
GS-2,Southern California Edison Co,539fb62dec4f024bc1dbfdb1,56b920015457a3642c48d235,"Time of Use, General Service, Demand Metered, Critical Peak Option: TOU-GS-2 CPP, Three Phase (2kV - 50kV)",2016-01-01 07:00:00+00:00,Commercial,,5bc7be2a5457a3a2783b43ed,5bc7be2a5457a3a2783b43ed,"TOU-GS-2, Option R",2018-10-01 06:00:00+00:00,Commercial,Bundled,2.75,True,False,weak,,
GS-2,Southern California Edison Co,539fb62dec4f024bc1dbfdb1,56b920015457a3642c48d235,"Time of Use, General Service, Demand Metered, Critical Peak Option: TOU-GS-2 CPP, Three Phase (2kV - 50kV)",2016-01-01 07:00:00+00:00,Commercial,,5cdb9d385457a3616340c5d2,5cdb9d385457a3616340c5d2,"Time of Use, General Service, Demand Metered, Option E: GS-2 TOU E, Three Phase (Under 2 kV)",2019-04-12 07:00:00+00:00,Commercial,Bundled,3.28,True,False,weak,,
GS-2,Southern California Edison Co,539fb62dec4f024bc1dbfdb1,56b920015457a3642c48d235,"Time of Use, General Service, Demand Metered, Critical Peak Option: TOU-GS-2 CPP, Three Phase (2kV - 50kV)",2016-01-01 07:00:00+00:00,Commercial,,5cdb9e605457a3b72b40c5d3,5cdb9e605457a3b72b40c5d3,"Time of Use, General Service, Demand Metered, Option D: GS-2 TOU D, Three Phase (Under 2 kV)",2019-04-12 07:00:00+00:00,Commercial,Bundled,3.28,True,False,weak,,
PA-2,Southern California Edison Co,539fb740ec4f024bc1dc09a9,539fb740ec4f024bc1dc09a9,"Time-Of-Use Agricutural and Pumping - Small to Medium: TOU-PA-2, Option A (Under 2kV)",2014-01-01 07:00:00+00:00,Commercial,,5571d6015457a32663db22a4,5571d6015457a32663db22a4,Power-Agricultural and Pumping Demand Metered: PA-2; REPEAT Rate,2015-06-01 06:00:00+00:00,Commercial,,1.41,True,True,strong,,
PA-2,Southern California Edison Co,539fb740ec4f024bc1dc09a9,539fb740ec4f024bc1dc09a9,"Time-Of-Use Agricutural and Pumping - Small to Medium: TOU-PA-2, Option A (Under 2kV)",2014-01-01 07:00:00+00:00,Commercial,,557206fa5457a38e37db22aa,557206fa5457a38e37db22aa,"Time-Of-Use Agricultural and Pumping-Small to Medium: TOU-PA-2, Option B",2015-06-01 06:00:00+00:00,Commercial,,1.41,True,True,strong,,
PA-2,Southern California Edison Co,539fb740ec4f024bc1dc09a9,539fb740ec4f024bc1dc09a9,"Time-Of-Use Agricutural and Pumping - Small to Medium: TOU-PA-2, Option A (Under 2kV)",2014-01-01 07:00:00+00:00,Commercial,,557208345457a38e37db22ab,557208345457a38e37db22ab,"Time-Of-Use Agricultural and Pumping-Small to Medium: TOU-PA-2, Option CPP",2015-06-01 06:00:00+00:00,Commercial,,1.41,True,True,strong,,
PA-2,Southern California Edison Co,539fb740ec4f024bc1dc09a9,539fb740ec4f024bc1dc09a9,"Time-Of-Use Agricutural and Pumping - Small to Medium: TOU-PA-2, Option A (Under 2kV)",2014-01-01 07:00:00+00:00,Commercial,,557205a15457a3956ddb22a2,557205a15457a3956ddb22a2,"Time-Of-Use Agricutural and Pumping - Small to Medium: TOU-PA-2, Option A",2015-06-01 07:00:00+00:00,Commercial,,1.41,True,True,strong,,
PA-2,Southern California Edison Co,539fb740ec4f024bc1dc09a9,539fb740ec4f024bc1dc09a9,"Time-Of-Use Agricutural and Pumping - Small to Medium: TOU-PA-2, Option A (Under 2kV)",2014-01-01 07:00:00+00:00,Commercial,,557209485457a3754bdb22a6,557209485457a3754bdb22a6,"Time-Of-Use Agricultural and Pumping-Small to Medium: TOU-PA-2, Option CPP-Lite",2015-06-01 07:00:00+00:00,Commercial,,1.41,True,True,strong,,
GS-2,Southern California Edison Co,539fb812ec4f024bc1dc133d,5c8180987bece2299eceb3d9,"Time of Use, General Service, Demand Metered, GS-2 TOU A, Single Phase (2kV - 50kV)",2018-10-01 07:00:00+00:00,Commercial,Bundled,5cdb9d385457a3616340c5d2,5cdb9d385457a3616340c5d2,"Time of Use, General Service, Demand Metered, Option E: GS-2 TOU E, Three Phase (Under 2 kV)",2019-04-12 07:00:00+00:00,Commercial,Bundled,0.53,True,True,strong,,
GS-2,Southern California Edison Co,539fb812ec4f024bc1dc133d,5c8180987bece2299eceb3d9,"Time of Use, General Service, Demand Metered, GS-2 TOU A, Single Phase (2kV - 50kV)",2018-10-01 07:00:00+00:00,Commercial,Bundled,5cdb9e605457a3b72b40c5d3,5cdb9e605457a3b72b40c5d3,"Time of Use, General Service, Demand Metered, Option D: GS-2 TOU D, Three Phase (Under 2 kV)",2019-04-12 07:00:00+00:00,Commercial,Bundled,0.53,True,True,strong,,
GS-3,Southern California Edison Co,539fb8f7ec4f024bc1dc1d53,539fb8f7ec4f024bc1dc1d53,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option A (2kV to 50kV)",2014-01-01 08:00:00+00:00,Commercial,,557086ae5457a3f449db22a6,557086ae5457a3f449db22a6,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option A; REPEAT Rate",2015-06-01 06:00:00+00:00,Commercial,,1.41,True,True,strong,,
GS-3,Southern California Edison Co,539fb8f7ec4f024bc1dc1d53,539fb8f7ec4f024bc1dc1d53,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option A (2kV to 50kV)",2014-01-01 08:00:00+00:00,Commercial,,55709cef5457a3b71fdb22a2,55709cef5457a3b71fdb22a2,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option R",2015-06-01 07:00:00+00:00,Commercial,,1.41,True,True,strong,,
GS-3,Southern California Edison Co,539fb8f7ec4f024bc1dc1d53,539fb8f7ec4f024bc1dc1d53,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option A (2kV to 50kV)",2014-01-01 08:00:00+00:00,Commercial,,5570a0385457a33467db22a3,5570a0385457a33467db22a3,Time-Of-Use - General Service - Demand Metered: TOU-GS-3 Option CPP,2015-06-01 07:00:00+00:00,Commercial,,1.41,True,True,strong,,
GS-3,Southern California Edison Co,539fb8f7ec4f024bc1dc1d53,539fb8f7ec4f024bc1dc1d53,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option A (2kV to 50kV)",2014-01-01 08:00:00+00:00,Commercial,,5570b8575457a37a19db22a6,5570b8575457a37a19db22a6,Time-of-use - General Service - Demand Metered-Super Off Peak: TOU-GS-3-SOP,2015-06-01 07:00:00+00:00,Commercial,,1.41,True,True,strong,,
GS-3,Southern California Edison Co,539fb8f7ec4f024bc1dc1d53,539fb8f7ec4f024bc1dc1d53,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option A (2kV to 50kV)",2014-01-01 08:00:00+00:00,Commercial,,55708b045457a33467db22a2,55708b045457a33467db22a2,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option B",2016-01-01 08:00:00+00:00,Commercial,,2.0,True,True,strong,,
GS-3,Southern California Edison Co,539fb8f7ec4f024bc1dc1d53,539fb8f7ec4f024bc1dc1d53,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option A (2kV to 50kV)",2014-01-01 08:00:00+00:00,Commercial,,586e87cc5457a3bc711c9606,586e87cc5457a3bc711c9606,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option R (50kV-220kV)",2017-01-01 07:00:00+00:00,Commercial,,3.0,True,True,strong,,
GS-3,Southern California Edison Co,539fb8f7ec4f024bc1dc1d53,539fb8f7ec4f024bc1dc1d53,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option A (2kV to 50kV)",2014-01-01 08:00:00+00:00,Commercial,,586e86b95457a3d3711c9605,586e86b95457a3d3711c9605,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option R (2kV to 50kV)",2017-01-01 07:00:00+00:00,Commercial,,3.0,True,True,strong,,
GS-3,Southern California Edison Co,539fb8f7ec4f024bc1dc1d53,539fb8f7ec4f024bc1dc1d53,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option A (2kV to 50kV)",2014-01-01 08:00:00+00:00,Commercial,,586e819e5457a37c711c9605,586e819e5457a37c711c9605,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option B (2kV-50kV)",2017-01-01 07:00:00+00:00,Commercial,,3.0,True,True,strong,,
GS-3,Southern California Edison Co,539fb8f7ec4f024bc1dc1d53,539fb8f7ec4f024bc1dc1d53,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option A (2kV to 50kV)",2014-01-01 08:00:00+00:00,Commercial,,586e82f95457a3c1711c9605,586e82f95457a3c1711c9605,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option B (50kV to 220kV)",2017-01-01 07:00:00+00:00,Commercial,,3.0,True,True,strong,,
GS-3,Southern California Edison Co,539fb8f7ec4f024bc1dc1d53,539fb8f7ec4f024bc1dc1d53,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option A (2kV to 50kV)",2014-01-01 08:00:00+00:00,Commercial,,586e7f305457a3dd711c9605,586e7f305457a3dd711c9605,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option A (at 220kV)",2017-01-01 07:00:00+00:00,Commercial,,3.0,True,True,strong,,
GS-3,Southern California Edison Co,539fb8f7ec4f024bc1dc1d53,539fb8f7ec4f024bc1dc1d53,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option A (2kV to 50kV)",2014-01-01 08:00:00+00:00,Commercial,,586e7f055457a3bc711c9605,586e7f055457a3bc711c9605,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option A (50kV to 220kV)",2017-01-01 07:00:00+00:00,Commercial,,3.0,True,True,strong,,
GS-3,Southern California Edison Co,539fb8f7ec4f024bc1dc1d53,539fb8f7ec4f024bc1dc1d53,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option A (2kV to 50kV)",2014-01-01 08:00:00+00:00,Commercial,,586e7ee45457a3c6711c9605,586e7ee45457a3c6711c9605,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option A (2kV to 50kV)",2017-01-01 07:00:00+00:00,Commercial,,3.0,True,True,strong,,
GS-3,Southern California Edison Co,539fb8f7ec4f024bc1dc1d53,539fb8f7ec4f024bc1dc1d53,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option A (2kV to 50kV)",2014-01-01 08:00:00+00:00,Commercial,,59c05e4b5457a37206bbb281,59c05e4b5457a37206bbb281,"TOU-GS-3, Option D",2017-12-01 08:00:00+00:00,Commercial,,3.92,True,True,strong,,
GS-3,Southern California Edison Co,539fb8f7ec4f024bc1dc1d53,539fb8f7ec4f024bc1dc1d53,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option A (2kV to 50kV)",2014-01-01 08:00:00+00:00,Commercial,,59c05f655457a3814ebbb27c,59c05f655457a3814ebbb27c,"TOU-GS-3, Option E",2017-12-01 08:00:00+00:00,Commercial,,3.92,True,True,strong,,
GS-3,Southern California Edison Co,539fb8f7ec4f024bc1dc1d53,539fb8f7ec4f024bc1dc1d53,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option A (2kV to 50kV)",2014-01-01 08:00:00+00:00,Commercial,,586e81155457a31a7a1c9605,586e81155457a31a7a1c9605,"Time of Use, General Service, Demand Metered, Option B: GS-3 TOU B (Under 2kV)",2017-01-01 07:00:00+00:00,Commercial,Bundled,3.0,True,False,weak,,
GS-3,Southern California Edison Co,539fb8f7ec4f024bc1dc1d53,539fb8f7ec4f024bc1dc1d53,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option A (2kV to 50kV)",2014-01-01 08:00:00+00:00,Commercial,,5b5f2c815457a39779409a7d,5b5f2c815457a39779409a7d,Time-of-use - General Service - Super Off Peak - Demand Metered: TOU-GS-3-SOP (under 2 kv),2017-01-01 08:00:00+00:00,Commercial,Bundled,3.0,True,False,weak,,
GS-3,Southern California Edison Co,539fb8f7ec4f024bc1dc1d53,539fb8f7ec4f024bc1dc1d53,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option A (2kV to 50kV)",2014-01-01 08:00:00+00:00,Commercial,,5b5ef3155457a39879409a7b,5b5ef3155457a39879409a7b,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option CPP (Under 2kV)",2017-01-01 08:00:00+00:00,Commercial,Bundled,3.0,True,False,weak,,
GS-3,Southern California Edison Co,539fb8f7ec4f024bc1dc1d53,539fb8f7ec4f024bc1dc1d53,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option A (2kV to 50kV)",2014-01-01 08:00:00+00:00,Commercial,,5b5f1f965457a39579409a7c,5b5f1f965457a39579409a7c,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option A (Under 2kV)",2017-01-01 08:00:00+00:00,Commercial,Bundled,3.0,True,False,weak,,
GS-3,Southern California Edison Co,539fb8f7ec4f024bc1dc1d53,539fb8f7ec4f024bc1dc1d53,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option A (2kV to 50kV)",2014-01-01 08:00:00+00:00,Commercial,,5b5f24005457a39779409a7b,5b5f24005457a39779409a7b,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option B (Under 2kV)",2017-01-01 08:00:00+00:00,Commercial,Bundled,3.0,True,False,weak,,
GS-3,Southern California Edison Co,539fb8f7ec4f024bc1dc1d53,539fb8f7ec4f024bc1dc1d53,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option A (2kV to 50kV)",2014-01-01 08:00:00+00:00,Commercial,,5b5f27b45457a34051409a7c,5b5f27b45457a34051409a7c,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option R (Under 2kV)",2017-01-01 08:00:00+00:00,Commercial,Bundled,3.0,True,False,weak,,
GS-3,Southern California Edison Co,539fb8f7ec4f024bc1dc1d53,539fb8f7ec4f024bc1dc1d53,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option A (2kV to 50kV)",2014-01-01 08:00:00+00:00,Commercial,,5b5f384f5457a39779409a7e,5b5f384f5457a39779409a7e,Time-of-use - General Service - Demand Metered - NonTOU - GS-3 - (under 2 kv),2017-01-01 08:00:00+00:00,Commercial,Bundled,3.0,True,False,weak,,
GS-2,Southern California Edison Co,539fb960ec4f024bc1dc2203,56b926e15457a3a07f48d234,"Time of Use, General Service, Demand Metered, Critical Peak Option: TOU-GS-2 CPP, Three Phase (Under 2kV)",2016-01-01 07:00:00+00:00,Commercial,,574f6b105457a3d8785e629e,574f6b105457a3d8785e629e,"Time of Use, General Service, Demand Metered, TOU-GS-2, Option B",2016-05-02 06:00:00+00:00,Commercial,,0.33,True,True,strong,,
GS-2,Southern California Edison Co,539fb960ec4f024bc1dc2203,56b926e15457a3a07f48d234,"Time of Use, General Service, Demand Metered, Critical Peak Option: TOU-GS-2 CPP, Three Phase (Under 2kV)",2016-01-01 07:00:00+00:00,Commercial,,586d4bf65457a366061c9606,586d4bf65457a366061c9606,"Time of Use, General Service, Demand Metered, Option GS-2 TOU A, Single Phase (At 220kV)",2017-01-01 07:00:00+00:00,Commercial,,1.0,True,True,strong,,
GS-2,Southern California Edison Co,539fb960ec4f024bc1dc2203,56b926e15457a3a07f48d234,"Time of Use, General Service, Demand Metered, Critical Peak Option: TOU-GS-2 CPP, Three Phase (Under 2kV)",2016-01-01 07:00:00+00:00,Commercial,,586d4ca75457a348111c9605,586d4ca75457a348111c9605,"Time of Use, General Service, Demand Metered, Option A: GS-2 TOU A, Three Phase (At 220kV)",2017-01-01 07:00:00+00:00,Commercial,,1.0,True,True,strong,,
GS-2,Southern California Edison Co,539fb960ec4f024bc1dc2203,56b926e15457a3a07f48d234,"Time of Use, General Service, Demand Metered, Critical Peak Option: TOU-GS-2 CPP, Three Phase (Under 2kV)",2016-01-01 07:00:00+00:00,Commercial,,59c05cde5457a30837bbb280,59c05cde5457a30837bbb280,"TOU-GS-2, Option E",2017-12-01 08:00:00+00:00,Commercial,,1.92,True,True,strong,,
GS-2,Southern California Edison Co,539fb960ec4f024bc1dc2203,56b926e15457a3a07f48d234,"Time of Use, General Service, Demand Metered, Critical Peak Option: TOU-GS-2 CPP, Three Phase (Under 2kV)",2016-01-01 07:00:00+00:00,Commercial,,59c05bc05457a30837bbb27f,59c05bc05457a30837bbb27f,"TOU-GS-2, Option D",2017-12-01 08:00:00+00:00,Commercial,Delivery with Standard Offer,1.92,True,False,weak,,
GS-2,Southern California Edison Co,539fb960ec4f024bc1dc2203,56b926e15457a3a07f48d234,"Time of Use, General Service, Demand Metered, Critical Peak Option: TOU-GS-2 CPP, Three Phase (Under 2kV)",2016-01-01 07:00:00+00:00,Commercial,,5bc7ba425457a3b5483b43ed,5bc7ba425457a3b5483b43ed,"TOU-GS-2, Option A",2018-10-01 06:00:00+00:00,Commercial,Bundled,2.75,True,False,weak,,
GS-2,Southern California Edison Co,539fb960ec4f024bc1dc2203,56b926e15457a3a07f48d234,"Time of Use, General Service, Demand Metered, Critical Peak Option: TOU-GS-2 CPP, Three Phase (Under 2kV)",2016-01-01 07:00:00+00:00,Commercial,,5bc7bc025457a32d493b43ed,5bc7bc025457a32d493b43ed,"TOU-GS-2, Option B",2018-10-01 06:00:00+00:00,Commercial,Bundled,2.75,True,False,weak,,
GS-2,Southern California Edison Co,539fb960ec4f024bc1dc2203,56b926e15457a3a07f48d234,"Time of Use, General Service, Demand Metered, Critical Peak Option: TOU-GS-2 CPP, Three Phase (Under 2kV)",2016-01-01 07:00:00+00:00,Commercial,,5bc7be2a5457a3a2783b43ed,5bc7be2a5457a3a2783b43ed,"TOU-GS-2, Option R",2018-10-01 06:00:00+00:00,Commercial,Bundled,2.75,True,False,weak,,
GS-2,Southern California Edison Co,539fb960ec4f024bc1dc2203,56b926e15457a3a07f48d234,"Time of Use, General Service, Demand Metered, Critical Peak Option: TOU-GS-2 CPP, Three Phase (Under 2kV)",2016-01-01 07:00:00+00:00,Commercial,,5cdb9d385457a3616340c5d2,5cdb9d385457a3616340c5d2,"Time of Use, General Service, Demand Metered, Option E: GS-2 TOU E, Three Phase (Under 2 kV)",2019-04-12 07:00:00+00:00,Commercial,Bundled,3.28,True,False,weak,,
GS-2,Southern California Edison Co,539fb960ec4f024bc1dc2203,56b926e15457a3a07f48d234,"Time of Use, General Service, Demand Metered, Critical Peak Option: TOU-GS-2 CPP, Three Phase (Under 2kV)",2016-01-01 07:00:00+00:00,Commercial,,5cdb9e605457a3b72b40c5d3,5cdb9e605457a3b72b40c5d3,"Time of Use, General Service, Demand Metered, Option D: GS-2 TOU D, Three Phase (Under 2 kV)",2019-04-12 07:00:00+00:00,Commercial,Bundled,3.28,True,False,weak,,
GS-2,Southern California Edison Co,539fb9d8ec4f024bc1dc2761,539fb9d8ec4f024bc1dc2761,"GS-2, Single Phase Service(at 220 kV)",2014-01-29 13:00:00+00:00,Commercial,,557083bc5457a37a19db22a3,557083bc5457a37a19db22a3,"Time of Use, General Service, Demand Metered, Critical Peak-Lite Option: TOU-GS-2 CPP-Lite, Three Phase; REPEAT rate",2015-06-01 06:00:00+00:00,Commercial,,1.33,True,True,strong,,
GS-2,Southern California Edison Co,539fb9d8ec4f024bc1dc2761,539fb9d8ec4f024bc1dc2761,"GS-2, Single Phase Service(at 220 kV)",2014-01-29 13:00:00+00:00,Commercial,,55707e995457a37354db22a5,55707e995457a37354db22a5,"Time of Use, General Service, Demand Metered, Critical Peak-Lite Option: TOU-GS-2 CPP-Lite, Single Phase; REPEAT rate",2015-06-01 06:00:00+00:00,Commercial,,1.33,True,True,strong,,
GS-2,Southern California Edison Co,539fb9d8ec4f024bc1dc2761,539fb9d8ec4f024bc1dc2761,"GS-2, Single Phase Service(at 220 kV)",2014-01-29 13:00:00+00:00,Commercial,,55707a575457a37354db22a4,55707a575457a37354db22a4,"Time of Use, General Service, Demand Metered, Critical Peak Option: TOU-GS-2 CPP, Single Phase",2015-06-01 07:00:00+00:00,Commercial,,1.33,True,True,strong,,
GS-2,Southern California Edison Co,539fb9d8ec4f024bc1dc2761,539fb9d8ec4f024bc1dc2761,"GS-2, Single Phase Service(at 220 kV)",2014-01-29 13:00:00+00:00,Commercial,,557076bc5457a3a23cdb22a6,557076bc5457a3a23cdb22a6,"Time of Use, General Service, Demand Metered, Option R: GS-2 TOU R - Three phase",2015-06-01 07:00:00+00:00,Commercial,,1.33,True,True,strong,,
GS-2,Southern California Edison Co,539fb9d8ec4f024bc1dc2761,539fb9d8ec4f024bc1dc2761,"GS-2, Single Phase Service(at 220 kV)",2014-01-29 13:00:00+00:00,Commercial,,55705ad65457a3f449db22a3,55705ad65457a3f449db22a3,"General Service - Demand: GS-2, Single Phase Service; Closed Rate",2015-06-01 06:00:00+00:00,Commercial,,1.33,True,True,strong,,
GS-2,Southern California Edison Co,539fb9d8ec4f024bc1dc2761,539fb9d8ec4f024bc1dc2761,"GS-2, Single Phase Service(at 220 kV)",2014-01-29 13:00:00+00:00,Commercial,,55706d4c5457a31422db22a3,55706d4c5457a31422db22a3,"Time of Use, General Service, Demand Metered, Option B: GS-2 TOU B, Three Phase",2015-06-01 07:00:00+00:00,Commercial,,1.33,True,True,strong,,
GS-2,Southern California Edison Co,539fb9d8ec4f024bc1dc2761,539fb9d8ec4f024bc1dc2761,"GS-2, Single Phase Service(at 220 kV)",2014-01-29 13:00:00+00:00,Commercial,,557069245457a37354db22a2,557069245457a37354db22a2,"Time of Use, General Service, Demand Metered, Option B: GS-2 TOU B, Single Phase",2015-06-01 07:00:00+00:00,Commercial,,1.33,True,True,strong,,
GS-2,Southern California Edison Co,539fb9d8ec4f024bc1dc2761,539fb9d8ec4f024bc1dc2761,"GS-2, Single Phase Service(at 220 kV)",2014-01-29 13:00:00+00:00,Commercial,,557067a65457a3b602db22a3,557067a65457a3b602db22a3,"Time of Use, General Service, Demand Metered, Option A: GS-2 TOU A, Three Phase",2015-06-01 07:00:00+00:00,Commercial,,1.33,True,True,strong,,
GS-2,Southern California Edison Co,539fb9d8ec4f024bc1dc2761,539fb9d8ec4f024bc1dc2761,"GS-2, Single Phase Service(at 220 kV)",2014-01-29 13:00:00+00:00,Commercial,,557063955457a3fb54db22a2,557063955457a3fb54db22a2,"Time of Use, General Service, Demand Metered, Option A: GS-2 TOU A, Single Phase",2015-06-01 07:00:00+00:00,Commercial,,1.33,True,True,strong,,
GS-2,Southern California Edison Co,539fb9d8ec4f024bc1dc2761,539fb9d8ec4f024bc1dc2761,"GS-2, Single Phase Service(at 220 kV)",2014-01-29 13:00:00+00:00,Commercial,,55705f695457a3a23cdb22a3,55705f695457a3a23cdb22a3,General Service - Demand: GS-2 - Three Phase; Closed Rate,2015-06-01 06:00:00+00:00,Commercial,,1.33,True,True,strong,,
GS-2,Southern California Edison Co,539fb9d8ec4f024bc1dc2761,539fb9d8ec4f024bc1dc2761,"GS-2, Single Phase Service(at 220 kV)",2014-01-29 13:00:00+00:00,Commercial,,55706f305457a31422db22a4,55706f305457a31422db22a4,"Time of Use, General Service, Demand Metered, Option R: GS-2 TOU R - Single phase",2015-06-01 07:00:00+00:00,Commercial,,1.33,True,True,strong,,
